query_name,author_paper_pairs,unique_resolved_authors,first_year,last_year,dictionary_result,offline_predictions,unknown_reason
Qianjin,3,3,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qianjin;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[p_female=0.375;p_male=0.625] | gename=Unknown[not_found],no_offline_prediction
Qianlong,3,2,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qiansheng,3,1,2020,2022,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qiansheng;p_female=0.250;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qianshu,3,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qianshu;p_female=1.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qiaofeng,3,3,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qiaofeng;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[p_female=0.476;p_male=0.524] | gename=Unknown[not_found],no_offline_prediction
Qiaohua,3,0,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qichen,3,2,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qichen;p_female=0.250;sources=2;count=6] | names_dataset=Unknown[p_female=0.320;p_male=0.680] | gename=Unknown[not_found],no_offline_prediction
Qie,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qie;p_female=0.274;sources=2;count=4] | names_dataset=Unknown[p_female=0.432;p_male=0.568] | gename=Unknown[not_found],no_offline_prediction
Qijia,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qijia;p_female=0.354;sources=2;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qijie,3,2,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qijie;p_female=0.000;sources=1;count=3] | names_dataset=Unknown[p_female=0.250;p_male=0.750] | gename=Unknown[not_found],no_offline_prediction
Qile,3,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qile;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qili,3,3,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qili;p_female=0.250;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qilian,3,0,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qilian;p_female=1.000;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qimei,3,1,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qimei;p_female=0.928;sources=3;count=9] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qinai,3,0,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
QingSheng,3,1,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qingsheng;p_female=0.125;sources=4;count=7] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
QingYuan,3,1,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qingyuan;p_female=0.547;sources=5;count=23] | names_dataset=Unknown[p_female=0.304;p_male=0.696] | gename=Unknown[not_found],no_offline_prediction
Qingan,3,1,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qingan;p_female=0.250;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qingpeng,3,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qingpeng;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qingwen,3,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qingwen;p_female=0.604;sources=2;count=6] | names_dataset=Unknown[p_female=0.694;p_male=0.306] | gename=Unknown[not_found],no_offline_prediction
Qinmei,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qinmei;p_female=1.000;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qinnan,3,2,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qinnan;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qinwen,3,2,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qinwen;p_female=0.854;sources=2;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qiong-Yao,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qiong-yao;p_female=1.000;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qishan,3,1,2023,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qishan;p_female=0.524;sources=2;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qiubai,3,1,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qiubai;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qiurong,3,1,2018,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qiurong;p_female=0.833;sources=3;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Qiwen,3,1,2022,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=qiwen;p_female=0.512;sources=4;count=30] | names_dataset=Unknown[p_female=0.721;p_male=0.279] | gename=Unknown[not_found],no_offline_prediction
RC,3,1,2015,2025,unknown,"gender_guesser=Unknown[unknown] | gender_detector=Male[uk=Unknown,us=Male,ar=Unknown,uy=Unknown] | nomquamgender=Male[used=rc;p_female=0.095;sources=2;count=96] | names_dataset=Unknown[p_female=0.223;p_male=0.777] | gename=Male[M]",identity_conflict
Rauan,3,1,2019,2021,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=rauan;p_female=0.373;sources=5;count=18] | names_dataset=Unknown[p_female=0.131;p_male=0.869] | gename=Unknown[not_found],no_offline_prediction
Raymond,3,1,2018,2019,male,"gender_guesser=Male[male] | gender_detector=Male[uk=Male,us=Male,ar=Male,uy=Male] | nomquamgender=Male[used=raymond;p_female=0.000;sources=31;count=1108472] | names_dataset=Male[p_female=0.011;p_male=0.989] | gename=Male[M]",identity_conflict
Ren-Jie,3,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ren-jie;p_female=0.250;sources=2;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Renbing,3,2,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Renfang,3,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=renfang;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Renhao,3,2,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=renhao;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Renliang,3,2,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=renliang;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Renyu,3,2,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=renyu;p_female=0.250;sources=2;count=8] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Rihua,3,2,2023,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=rihua;p_female=0.250;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Rion,3,1,2022,2025,unknown,"gender_guesser=Unknown[unknown] | gender_detector=Male[uk=Male,us=Unknown,ar=Unknown,uy=Unknown] | nomquamgender=Unknown[used=rion;p_female=0.187;sources=20;count=2185] | names_dataset=Unknown[p_female=0.184;p_male=0.816] | gename=Male[M]",identity_conflict
Rong-Ze,3,1,2021,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Rosaria,3,1,2021,2023,female,"gender_guesser=Female[female] | gender_detector=Female[uk=Female,us=Female,ar=Unknown,uy=Female] | nomquamgender=Female[used=rosaria;p_female=0.986;sources=21;count=5933] | names_dataset=Female[p_female=0.993;p_male=0.007] | gename=Female[F]",identity_conflict
Rudrarup,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=rudrarup;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruhan,3,1,2024,2025,female,"gender_guesser=Female[female] | gender_detector=Male[uk=Male,us=Male,ar=Unknown,uy=Unknown] | nomquamgender=Unknown[used=ruhan;p_female=0.178;sources=12;count=410] | names_dataset=Male[p_female=0.097;p_male=0.903] | gename=Female[F]",offline_library_conflict
Ruidan,3,1,2021,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruihao,3,3,2022,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ruihao;p_female=0.250;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruihong,3,0,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ruihong;p_female=0.736;sources=3;count=10] | names_dataset=Unknown[p_female=0.596;p_male=0.404] | gename=Unknown[not_found],no_offline_prediction
Ruilian,3,1,2021,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ruilian;p_female=0.750;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruitai,3,2,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruixia,3,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ruixia;p_female=0.833;sources=3;count=15] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Runlin,3,2,2023,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=runlin;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Runsen,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=runsen;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Runzhi,3,2,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=runzhi;p_female=0.454;sources=2;count=48] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruo-Di,3,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ruowen,3,1,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ruowen;p_female=0.750;sources=2;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Rupak,3,2,2021,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=rupak;p_female=0.000;sources=6;count=9] | names_dataset=Unknown[p_female=0.119;p_male=0.881] | gename=Unknown[not_found],no_offline_prediction
SJ,3,3,2020,2025,unknown,"gender_guesser=Unknown[unknown] | gender_detector=Male[uk=Unknown,us=Male,ar=Unknown,uy=Unknown] | nomquamgender=Unknown[used=sj;p_female=0.000;sources=3;count=17] | names_dataset=Unknown[p_female=0.351;p_male=0.649] | gename=Male[M]",identity_conflict
SL,3,2,2019,2020,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=sl;p_female=0.936;sources=1;count=15] | names_dataset=Unknown[p_female=0.456;p_male=0.544] | gename=Unknown[not_found],no_offline_prediction
SM,3,2,2021,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=sm;p_female=0.000;sources=1;count=16] | names_dataset=Male[p_female=0.100;p_male=0.900] | gename=Unknown[not_found],identity_conflict
SW,3,2,2019,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=sw;p_female=0.415;sources=2;count=7] | names_dataset=Unknown[p_female=0.190;p_male=0.810] | gename=Unknown[not_found],no_offline_prediction
Saashi,3,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=saashi;p_female=1.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Sainan,3,0,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=sainan;p_female=1.000;sources=1;count=4] | names_dataset=Unknown[p_female=0.577;p_male=0.423] | gename=Unknown[not_found],no_offline_prediction
Sanduo,3,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Santica,3,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Satyarth,3,1,2022,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=satyarth;p_female=0.000;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Sefayet,3,1,2020,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Senmiao,3,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Seung-Pyo,3,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=seung-pyo;p_female=0.000;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Shanjie,3,2,2022,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=shanjie;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Shanzhou,3,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
